edad,genero,estado_civil,nivel_educacion,ingreso_mensual,tipo_empleo,antiguedad_laboral_meses,antiguedad_historial_meses,num_cuentas_credito,num_prestamos_activos,deuda_total,utilizacion_credito,num_pagos_atrasados_12m,dias_max_atraso,num_consultas_6m,tiene_propiedad,valor_propiedad,tiene_vehiculo,monto_solicitado,plazo_meses,proposito,ratio_deuda_ingreso,ratio_cuota_ingreso,default,credit_score
21,M,Soltero,Posgrado,17143.15,Empleado,50,18,4,0,73028.24,17.99,1,120,3,0,0.0,1,21067.7,24,Consumo,35.5,5.12,0,723
45,M,Casado,Secundaria,11304.43,Empleado,28,65,3,1,29658.98,19.97,0,0,5,1,70279.04,0,4539.63,60,Vivienda,21.86,0.67,0,825
53,F,Casado,Secundaria,4880.16,Independiente,68,89,1,1,5698.31,27.17,1,60,1,0,0.0,0,6527.24,12,Vehiculo,9.73,11.15,0,781
48,M,Divorciado,Posgrado,1498.39,Empleado,35,39,0,3,4352.95,11.28,1,120,3,0,0.0,1,23821.42,24,Negocio,24.21,66.24,0,710
49,F,Casado,Técnico,6265.54,Empresario,117,1,1,0,34824.04,17.77,0,0,1,0,0.0,0,18277.74,60,Negocio,46.32,4.86,0,756
18,F,Divorciado,Universitario,5640.65,Empleado,76,167,3,1,19719.65,15.28,0,0,3,0,0.0,0,3699.7,24,Vivienda,29.13,2.73,0,838
33,M,Casado,Técnico,7843.39,Empleado,61,7,2,0,30143.46,36.54,1,90,0,0,0.0,0,8796.5,72,Educacion,32.03,1.56,1,669
36,M,Soltero,Universitario,4748.69,Empleado,46,17,3,0,5058.08,53.7,0,0,3,0,0.0,0,8454.93,72,Consolidacion,8.88,2.47,0,774
61,F,Soltero,Técnico,14359.71,Empleado,16,13,2,2,32906.7,29.93,1,90,0,0,0.0,1,7623.57,36,Negocio,19.1,1.47,0,716
31,M,Soltero,Técnico,6241.09,Empleado,31,37,2,4,34446.19,28.97,0,0,3,0,0.0,1,4915.7,24,Educacion,45.99,3.28,0,793
18,M,Soltero,Técnico,2987.34,Independiente,2,11,5,0,9369.25,14.01,0,0,0,0,0.0,1,14280.41,72,Consumo,26.14,6.64,0,809
24,M,Soltero,Universitario,4721.04,Empleado,125,2,2,0,26105.32,52.06,1,90,5,0,0.0,0,14635.38,36,Vehiculo,46.08,8.61,0,820
30,F,Casado,Técnico,2198.32,Independiente,2,5,3,0,12051.32,44.59,0,0,5,0,0.0,1,6371.26,72,Consumo,45.68,4.03,0,759
18,M,Casado,Técnico,3082.97,Empleado,78,83,3,0,27611.78,12.06,2,30,2,1,119387.5,0,10595.32,12,Vehiculo,74.64,28.64,0,794
54,M,Soltero,Técnico,1951.5,Empleado,9,106,3,1,5446.73,30.72,1,30,2,0,0.0,0,3861.17,72,Vivienda,23.26,2.75,0,746
18,M,Soltero,Universitario,2163.53,Empleado,113,93,4,1,2816.76,28.0,0,0,0,1,77089.62,1,2576.88,12,Consumo,10.85,9.93,0,850
46,M,Soltero,Secundaria,13017.04,Empleado,53,63,2,1,61358.64,10.26,1,30,1,0,0.0,0,2032.68,72,Educacion,39.28,0.22,0,800
23,M,Casado,Universitario,3758.66,Empleado,52,14,5,0,5490.63,16.22,0,0,0,0,0.0,1,16958.73,36,Vivienda,12.17,12.53,0,779
62,M,Casado,Posgrado,5049.35,Desempleado,0,25,2,1,12203.66,28.56,2,120,2,0,0.0,0,18118.85,36,Vivienda,20.14,9.97,0,735
35,M,Casado,Secundaria,14321.51,Empleado,15,133,1,2,17448.3,48.59,0,0,3,0,0.0,1,19775.89,48,Vivienda,10.15,2.88,0,749
32,M,Casado,Técnico,4271.31,Empleado,12,50,2,0,22335.46,39.85,0,0,3,1,50206.73,1,7880.46,60,Vehiculo,43.58,3.07,1,686
47,M,Divorciado,Universitario,1248.59,Empleado,151,39,3,1,6588.2,17.37,0,0,2,1,285327.79,0,9964.96,24,Vehiculo,43.97,33.25,0,850
24,M,Divorciado,Técnico,9080.13,Empleado,20,115,2,3,57897.65,22.58,1,120,4,0,0.0,1,3997.08,60,Consumo,53.14,0.73,0,762
48,F,Casado,Secundaria,7010.41,Empleado,102,17,3,0,28043.02,33.01,1,60,0,1,92337.32,1,28303.88,36,Vivienda,33.33,11.22,0,824
32,M,Casado,Universitario,13490.58,Empleado,0,21,3,2,37859.35,51.54,3,30,6,0,0.0,0,5855.64,60,Educacion,23.39,0.72,0,682
31,M,Viudo,Universitario,2397.43,Empleado,33,103,4,0,8504.27,17.83,0,0,3,0,0.0,0,11132.72,12,Consumo,29.56,38.7,0,798
38,F,Soltero,Universitario,1516.59,Empleado,51,48,1,1,2784.75,39.16,3,90,3,1,183768.88,1,5293.06,24,Consumo,15.3,14.54,0,783
23,M,Casado,Técnico,3259.42,Empleado,79,38,4,1,3071.21,35.51,0,0,2,1,84019.04,0,24285.06,60,Vivienda,7.85,12.42,0,792
37,F,Casado,Técnico,1779.73,Empresario,4,0,5,1,6625.65,46.05,2,90,2,1,47011.49,1,3075.47,36,Consumo,31.02,4.8,0,738
45,M,Viudo,Universitario,4601.09,Empleado,124,79,3,3,4320.95,23.8,0,0,0,1,62829.83,1,28719.54,24,Vehiculo,7.83,26.01,0,841
18,F,Soltero,Técnico,4884.22,Empleado,45,28,3,5,46648.38,31.57,0,0,3,1,52611.58,0,15087.91,12,Consolidacion,79.59,25.74,0,758
56,M,Divorciado,Secundaria,1856.82,Desempleado,0,9,2,1,7375.05,36.35,1,30,2,0,0.0,1,7456.23,36,Consumo,33.1,11.15,0,734
52,M,Casado,Técnico,2724.89,Empleado,22,52,6,0,19121.59,24.96,1,60,4,0,0.0,0,4094.46,36,Vivienda,58.48,4.17,0,750
18,M,Soltero,Técnico,3395.32,Empleado,7,3,5,4,11820.61,10.57,1,90,3,0,0.0,1,11060.56,36,Vivienda,29.01,9.05,1,620
18,F,Soltero,Técnico,3120.98,Empresario,119,109,2,2,19086.8,50.58,0,0,1,0,0.0,1,23608.07,36,Consumo,50.96,21.01,0,794
52,M,Soltero,Posgrado,9002.14,Independiente,41,62,4,2,56747.74,55.85,0,0,0,1,46729.77,0,13152.55,24,Vehiculo,52.53,6.09,0,753
51,F,Casado,Secundaria,6715.8,Empleado,92,133,2,4,16151.61,34.29,0,0,1,1,132967.85,0,11087.11,36,Educacion,20.04,4.59,0,819
49,M,Casado,Técnico,2402.66,Independiente,14,71,2,2,4705.75,12.34,0,0,7,0,0.0,1,7437.57,12,Negocio,16.32,25.8,0,780
18,M,Casado,Posgrado,1688.06,Empleado,12,86,4,4,4145.05,38.58,1,90,2,0,0.0,0,7900.03,12,Negocio,20.46,39.0,0,689
67,M,Casado,Secundaria,800.0,Empleado,53,173,3,2,4218.8,36.28,0,0,3,0,0.0,0,7852.21,72,Vehiculo,43.95,13.63,0,755
28,M,Soltero,Posgrado,6126.05,Independiente,3,25,3,0,17122.93,12.67,1,30,6,0,0.0,0,4144.21,72,Vehiculo,23.29,0.94,0,752
43,F,Soltero,Secundaria,14255.15,Empleado,47,5,1,0,10255.13,61.34,0,0,2,1,120891.06,1,5573.93,36,Vivienda,5.99,1.09,0,768
43,M,Soltero,Técnico,2919.24,Independiente,20,15,4,2,5714.72,42.94,0,0,0,0,0.0,0,9029.37,36,Vivienda,16.31,8.59,0,744
63,M,Casado,Secundaria,4614.16,Empleado,4,335,1,0,15357.98,50.8,2,120,2,0,0.0,1,5379.32,24,Vivienda,27.74,4.86,0,779
41,F,Casado,Universitario,3069.25,Empleado,1,78,4,2,16018.54,27.95,3,120,2,0,0.0,0,9060.27,48,Negocio,43.49,6.15,1,655
46,M,Divorciado,Posgrado,3485.33,Independiente,26,3,9,1,28754.14,6.76,2,120,2,0,0.0,0,5447.58,48,Consolidacion,68.75,3.26,0,790
38,F,Divorciado,Universitario,4674.41,Empleado,16,58,3,1,6666.8,23.56,1,60,3,1,99784.39,0,1966.49,36,Consumo,11.89,1.17,0,805
22,M,Soltero,Universitario,3419.5,Empleado,12,13,1,2,4328.9,44.04,1,30,0,0,0.0,0,9587.88,60,Vehiculo,10.55,4.67,0,713
18,M,Casado,Técnico,5226.62,Empleado,86,101,2,3,35523.21,63.47,0,0,1,1,52248.06,0,6161.26,48,Vivienda,56.64,2.46,0,778
40,M,Divorciado,Universitario,6275.07,Independiente,11,62,5,0,20455.45,32.11,0,0,4,0,0.0,1,8626.52,60,Consolidacion,27.16,2.29,0,813
18,M,Divorciado,Técnico,6904.44,Empleado,3,19,1,1,20371.35,54.12,1,90,1,1,299530.68,0,14028.1,60,Vivienda,24.59,3.39,0,729
45,M,Casado,Técnico,14130.42,Empleado,8,178,2,0,20478.18,13.45,1,30,3,1,173996.09,1,94409.03,48,Vehiculo,12.08,13.92,0,850
42,F,Divorciado,Posgrado,2015.08,Empleado,132,5,3,3,4491.24,24.73,1,30,2,1,50899.19,1,1910.62,48,Vivienda,18.57,1.98,0,850
41,M,Casado,Universitario,4182.97,Independiente,8,2,4,2,38603.01,24.49,1,30,3,1,306856.62,1,9237.73,36,Consumo,76.91,6.13,1,695
24,F,Soltero,Universitario,4192.5,Empleado,37,144,4,2,27523.02,12.12,1,120,2,0,0.0,1,12193.97,12,Consumo,54.71,24.24,0,802
55,M,Soltero,Técnico,1298.07,Empleado,63,59,6,1,854.29,44.07,2,60,0,1,42536.31,0,2925.2,24,Negocio,5.48,9.39,0,739
47,F,Soltero,Universitario,9128.84,Independiente,29,76,4,1,78042.73,26.79,0,0,1,1,89561.64,0,5193.89,60,Vehiculo,71.24,0.95,0,769
22,F,Casado,Universitario,8232.39,Empresario,13,50,3,1,11614.97,53.23,0,0,2,1,55973.81,0,29309.58,36,Consolidacion,11.76,9.89,0,796
71,F,Casado,Universitario,15959.29,Empleado,43,25,2,1,45732.08,60.4,1,30,1,0,0.0,1,2868.96,24,Vehiculo,23.88,0.75,0,759
36,F,Casado,Secundaria,12694.63,Independiente,34,15,4,1,27730.41,70.7,1,60,1,0,0.0,0,5308.65,24,Consumo,18.2,1.74,0,735
19,F,Soltero,Técnico,4985.67,Empleado,75,35,3,0,16232.78,14.64,2,30,2,1,123163.61,1,2802.3,60,Consolidacion,27.13,0.94,0,807
28,F,Casado,Técnico,3039.48,Empleado,49,224,2,2,7520.86,39.46,0,0,2,1,105729.54,1,16006.64,60,Vivienda,20.62,8.78,0,799
18,M,Soltero,Universitario,4465.25,Empleado,169,25,2,2,8951.17,40.79,0,0,4,0,0.0,0,27229.39,48,Vivienda,16.71,12.7,0,804
60,M,Casado,Universitario,5556.12,Empresario,28,8,3,1,12347.4,3.25,0,0,0,1,184459.19,0,6787.11,72,Consumo,18.52,1.7,0,717
56,M,Soltero,Secundaria,3591.93,Independiente,25,19,6,1,17988.65,30.5,0,0,2,1,73518.95,1,18427.78,24,Consumo,41.73,21.38,0,751
51,F,Casado,Secundaria,10888.85,Independiente,96,2,1,2,48153.02,15.39,0,0,5,1,98150.3,0,38959.84,48,Vehiculo,36.85,7.45,0,832
48,F,Soltero,Universitario,15394.87,Empleado,10,4,3,1,48787.32,20.31,2,90,3,0,0.0,0,10107.96,24,Vivienda,26.41,2.74,1,653
58,F,Viudo,Universitario,7178.51,Empleado,1,20,2,0,29518.39,4.99,1,60,1,1,53669.88,1,40204.61,12,Consolidacion,34.27,46.67,0,729
36,F,Viudo,Universitario,1886.37,Empresario,4,0,4,2,2673.81,1.35,1,90,5,0,0.0,1,21549.48,72,Consumo,11.81,15.87,0,721
46,M,Viudo,Secundaria,3614.84,Empleado,69,305,2,2,7657.69,35.93,0,0,2,1,70727.02,0,4255.63,12,Educacion,17.65,9.81,0,827
27,M,Soltero,Posgrado,5905.56,Empleado,5,32,2,0,34071.0,11.06,0,0,1,1,102456.73,0,11306.26,48,Vehiculo,48.08,3.99,0,715
37,M,Soltero,Universitario,19888.42,Empleado,2,297,0,1,27883.77,24.0,0,0,1,1,73149.39,0,6938.79,48,Consumo,11.68,0.73,0,817
46,M,Casado,Universitario,2718.08,Empleado,68,88,1,1,14708.28,30.78,1,90,4,0,0.0,0,5170.17,24,Consumo,45.09,7.93,0,749
18,F,Casado,Técnico,4028.43,Empleado,66,57,4,2,6802.02,17.89,0,0,0,1,104525.81,0,9639.52,24,Consumo,14.07,9.97,0,840
30,M,Divorciado,Técnico,8612.57,Independiente,3,63,0,0,28252.88,25.61,1,30,1,0,0.0,0,5256.64,72,Consumo,27.34,0.85,0,775
42,F,Soltero,Universitario,9520.97,Independiente,8,139,5,1,43462.93,24.31,0,0,4,1,185047.2,0,15219.75,24,Vivienda,38.04,6.66,0,784
38,F,Divorciado,Técnico,3994.23,Independiente,157,309,1,2,3200.66,30.16,1,30,0,1,208269.87,0,6235.58,48,Consumo,6.68,3.25,0,850
33,M,Casado,Posgrado,1785.57,Empleado,29,43,2,0,1514.87,72.95,0,0,0,0,0.0,0,2671.72,60,Consumo,7.07,2.49,1,644
48,F,Soltero,Técnico,4723.76,Empleado,26,19,3,2,12033.12,31.21,2,60,2,0,0.0,1,2242.97,36,Vivienda,21.23,1.32,0,749
29,M,Soltero,Técnico,800.0,Empleado,52,10,6,4,2838.18,31.36,1,90,4,1,170705.38,0,5985.46,60,Negocio,29.56,12.47,1,666
21,M,Divorciado,Técnico,4751.42,Empleado,55,152,2,3,15060.27,44.71,2,90,1,1,115607.21,0,19625.96,60,Vivienda,26.41,6.88,0,736
57,F,Soltero,Universitario,917.67,Empleado,5,22,1,0,4046.09,21.64,1,60,2,1,90073.11,0,11097.25,36,Vehiculo,36.74,33.59,1,661
55,M,Casado,Técnico,4894.35,Independiente,33,290,3,0,5692.31,17.32,1,60,0,1,128351.35,0,7160.38,48,Consumo,9.69,3.05,0,813
31,F,Divorciado,Secundaria,3149.13,Empresario,43,34,3,1,7534.82,52.33,1,30,1,0,0.0,1,5582.22,36,Consolidacion,19.94,4.92,0,811
38,M,Casado,Técnico,4318.51,Empleado,9,37,2,2,21449.92,10.32,0,0,1,1,49258.53,1,9697.62,24,Vehiculo,41.39,9.36,0,835
52,F,Soltero,Universitario,4988.14,Empleado,2,22,1,0,21174.41,32.05,1,90,1,0,0.0,0,5113.58,12,Educacion,35.37,8.54,1,537
40,F,Viudo,Secundaria,44882.67,Independiente,63,87,2,4,268683.02,23.36,0,0,2,0,0.0,1,9105.49,24,Consolidacion,49.89,0.85,0,839
47,F,Soltero,Posgrado,1553.2,Empleado,14,0,2,0,4311.07,8.93,1,30,2,1,84522.43,1,5122.0,72,Consumo,23.13,4.58,0,843
47,F,Casado,Técnico,11694.47,Empleado,50,13,5,2,45993.32,37.13,1,120,2,1,155437.87,1,12120.15,12,Vivienda,32.77,8.64,1,689
35,F,Casado,Universitario,2212.57,Desempleado,0,84,2,3,6792.73,34.28,0,0,2,0,0.0,0,14825.9,24,Vehiculo,25.58,27.92,0,743
47,M,Casado,Universitario,3376.08,Independiente,3,99,0,1,5731.94,42.58,0,0,2,0,0.0,1,3967.94,36,Consumo,14.15,3.26,0,820
25,M,Casado,Técnico,3711.53,Empleado,65,183,3,4,3585.51,18.92,3,90,0,0,0.0,1,13332.88,48,Consolidacion,8.05,7.48,0,751
45,F,Soltero,Técnico,3068.29,Independiente,124,83,4,3,24838.05,27.18,1,60,2,1,114660.66,1,10847.02,48,Consolidacion,67.46,7.37,0,849
38,F,Viudo,Secundaria,4824.24,Empresario,71,51,2,4,8939.74,2.49,2,90,2,0,0.0,1,26570.0,12,Vivienda,15.44,45.9,0,786
34,M,Casado,Universitario,8805.03,Empleado,10,78,3,1,47556.23,34.99,1,120,0,1,43947.38,1,9028.83,48,Educacion,45.01,2.14,0,728
21,F,Soltero,Universitario,1976.16,Empresario,47,360,2,2,1888.94,23.84,3,120,2,1,212916.98,1,28592.58,72,Consolidacion,7.97,20.1,0,846
41,F,Divorciado,Secundaria,2503.83,Empleado,5,99,2,1,8674.91,15.21,3,120,1,0,0.0,0,4838.1,36,Vivienda,28.87,5.37,0,746
40,F,Soltero,Técnico,3400.17,Empresario,64,19,2,0,16287.63,2.06,0,0,1,0,0.0,1,9734.59,48,Consumo,39.92,5.96,0,769
27,F,Divorciado,Secundaria,5316.04,Empleado,185,59,4,2,4433.86,20.6,0,0,2,0,0.0,0,8311.57,60,Vivienda,6.95,2.61,0,801
18,M,Casado,Secundaria,6384.12,Empleado,157,55,4,3,27364.45,35.15,2,120,1,0,0.0,0,23181.38,48,Consumo,35.72,7.56,0,822
18,M,Soltero,Universitario,23409.45,Empleado,1,259,2,1,30510.68,10.18,0,0,4,0,0.0,0,4696.39,72,Vivienda,10.86,0.28,0,835
36,M,Soltero,Secundaria,11556.14,Empresario,45,310,2,5,9331.62,23.84,1,30,2,0,0.0,0,9873.71,72,Vehiculo,6.73,1.19,0,825
44,M,Divorciado,Posgrado,9037.12,Independiente,142,9,0,0,86821.26,46.24,1,90,1,0,0.0,1,4562.62,48,Vivienda,80.06,1.05,0,788
67,F,Soltero,Universitario,1118.42,Empleado,7,17,1,1,6352.95,49.41,0,0,6,1,30000.0,0,18295.5,12,Vivienda,47.34,136.32,1,388
39,F,Casado,Universitario,4743.73,Empresario,3,11,4,1,4138.58,12.84,3,60,0,1,112863.29,0,8947.42,36,Negocio,7.27,5.24,0,703
18,F,Soltero,Posgrado,14100.27,Empleado,60,2,6,1,179011.11,11.79,0,0,1,1,155995.44,1,1915.44,48,Consumo,105.8,0.28,0,812
36,M,Casado,Técnico,16673.8,Empleado,127,172,4,2,71694.23,10.22,0,0,2,0,0.0,1,3554.48,12,Negocio,35.83,1.78,0,842
58,F,Casado,Universitario,2985.15,Empleado,27,250,2,0,4626.67,4.61,0,0,1,0,0.0,1,4561.9,60,Vivienda,12.92,2.55,0,850
29,F,Casado,Universitario,1996.29,Empleado,65,55,2,1,12368.04,15.04,1,90,1,0,0.0,0,13429.35,60,Educacion,51.63,11.21,1,686
56,F,Soltero,Posgrado,2959.28,Empresario,230,3,2,2,7047.51,25.07,0,0,1,0,0.0,1,3689.84,48,Consumo,19.85,2.6,0,832
42,F,Casado,Universitario,15893.49,Empleado,72,40,5,2,27408.64,45.27,1,90,2,1,113982.86,0,1425.02,36,Vehiculo,14.37,0.25,0,709
49,F,Soltero,Técnico,4550.44,Empleado,72,47,0,0,21394.71,23.34,2,30,2,0,0.0,0,6441.38,36,Consolidacion,39.18,3.93,0,788
67,F,Soltero,Secundaria,4566.84,Empleado,28,14,4,3,3271.87,22.17,0,0,0,0,0.0,0,10667.88,60,Consumo,5.97,3.89,1,705
18,F,Casado,Técnico,1711.9,Empresario,105,180,3,3,14991.15,64.29,2,90,0,0,0.0,0,17346.83,72,Vivienda,72.98,14.07,0,786
53,F,Casado,Secundaria,4580.3,Empleado,63,42,3,2,2009.15,15.31,0,0,1,0,0.0,0,4389.79,36,Vehiculo,3.66,2.66,0,846
38,M,Soltero,Secundaria,16516.32,Empresario,51,138,2,1,171413.61,32.58,3,30,0,0,0.0,0,20976.31,36,Consumo,86.49,3.53,0,734
25,M,Soltero,Técnico,8555.57,Empleado,35,47,9,3,25048.71,9.19,2,90,1,0,0.0,0,4243.41,72,Consumo,24.4,0.69,0,776
38,F,Soltero,Técnico,3687.33,Independiente,4,58,1,1,22072.0,48.18,0,0,4,0,0.0,0,9137.7,60,Vehiculo,49.88,4.13,0,749
65,M,Soltero,Técnico,800.0,Empresario,26,16,1,0,3548.5,9.03,0,0,2,1,86932.88,0,12087.52,48,Educacion,36.96,31.48,1,655
60,F,Casado,Técnico,4919.09,Empleado,31,68,3,2,15398.49,36.09,1,30,2,0,0.0,1,7783.92,72,Consumo,26.09,2.2,0,746
18,M,Casado,Universitario,5259.91,Empleado,40,16,4,2,36756.59,20.04,2,120,2,0,0.0,1,13683.45,72,Negocio,58.23,3.61,0,795
28,F,Divorciado,Técnico,1955.36,Empleado,37,14,6,1,8435.13,17.17,1,60,3,0,0.0,0,4867.34,24,Educacion,35.95,10.37,1,671
54,F,Casado,Técnico,9812.16,Empleado,115,121,4,0,7367.58,49.22,1,90,2,0,0.0,0,15618.1,60,Consolidacion,6.26,2.65,0,770
39,M,Soltero,Universitario,6751.44,Empleado,12,33,1,5,47712.56,47.08,1,30,2,1,62792.89,0,19164.26,24,Consolidacion,58.89,11.83,1,654
39,F,Casado,Técnico,2574.7,Empleado,113,22,2,1,9899.54,18.34,3,30,4,0,0.0,1,4886.29,12,Educacion,32.04,15.82,0,800
18,M,Casado,Posgrado,1394.09,Empresario,26,7,0,1,1719.14,35.04,1,90,1,1,86293.62,1,9473.58,60,Consolidacion,10.28,11.33,0,775
28,M,Soltero,Técnico,15346.93,Empleado,45,18,1,1,12310.2,13.11,0,0,2,1,45207.13,0,5484.49,60,Educacion,6.68,0.6,0,825
19,M,Casado,Técnico,7833.0,Independiente,10,63,7,2,31025.62,33.73,2,120,1,1,301026.02,0,12243.72,24,Educacion,33.01,6.51,0,762
18,F,Soltero,Técnico,2260.53,Independiente,131,37,3,1,8718.31,3.95,1,90,2,0,0.0,1,10360.87,72,Vivienda,32.14,6.37,0,830
21,F,Soltero,Técnico,1891.98,Empleado,25,29,6,1,11513.03,63.76,2,30,1,0,0.0,1,25971.98,24,Vivienda,50.71,57.2,1,570
26,F,Soltero,Universitario,4481.54,Empleado,9,63,0,1,43426.07,28.99,0,0,4,1,78308.91,0,4721.79,12,Consolidacion,80.75,8.78,0,678
28,F,Casado,Universitario,7339.55,Empleado,72,11,6,1,25380.33,16.85,0,0,2,1,94974.93,1,6219.02,72,Consolidacion,28.82,1.18,0,808
27,M,Casado,Técnico,2792.66,Empleado,2,5,4,2,3080.2,12.97,0,0,1,0,0.0,1,24492.82,24,Consolidacion,9.19,36.54,0,750
55,M,Casado,Secundaria,4769.44,Empleado,6,51,3,1,19966.64,29.52,2,60,1,1,53852.31,0,7634.01,36,Consumo,34.89,4.45,1,673
26,M,Soltero,Universitario,10035.16,Independiente,117,24,2,2,80400.08,9.14,2,30,2,1,60319.68,1,4741.12,72,Negocio,66.77,0.66,0,810
61,F,Soltero,Secundaria,7583.21,Independiente,0,84,2,0,29182.75,33.03,4,60,4,0,0.0,0,20410.0,72,Consolidacion,32.07,3.74,0,768
32,M,Casado,Universitario,5102.02,Empresario,22,2,3,1,31956.29,37.51,2,90,1,0,0.0,1,21082.15,60,Consolidacion,52.2,6.89,1,684
46,F,Soltero,Universitario,4458.36,Empleado,25,48,2,0,23150.04,43.41,0,0,1,1,70305.1,1,6045.57,24,Consumo,43.27,5.65,0,702
47,M,Casado,Técnico,2279.67,Independiente,12,17,3,1,1544.86,15.99,0,0,4,1,45780.78,1,4476.26,12,Consolidacion,5.65,16.36,0,767
26,F,Soltero,Universitario,3251.75,Independiente,2,199,2,1,6561.25,7.67,1,90,6,1,114568.38,0,5112.7,72,Educacion,16.81,2.18,0,793
35,M,Casado,Técnico,8027.89,Empresario,7,20,1,0,19062.31,17.17,0,0,1,1,103148.68,0,11559.77,24,Consumo,19.79,6.0,0,741
32,M,Divorciado,Secundaria,1054.47,Empleado,26,37,3,1,2286.94,17.32,0,0,2,0,0.0,1,2988.86,48,Vivienda,18.07,5.91,0,814
45,F,Soltero,Universitario,10108.63,Empleado,126,9,2,2,12379.62,18.57,3,90,2,1,52418.04,1,5164.99,36,Vehiculo,10.21,1.42,0,813
38,M,Casado,Técnico,5505.64,Empleado,144,89,2,3,5637.51,19.86,3,120,3,0,0.0,0,2094.98,12,Vehiculo,8.53,3.17,0,829
28,M,Casado,Universitario,1926.12,Empleado,8,13,4,2,2285.12,32.93,0,0,1,0,0.0,1,16748.04,24,Vivienda,9.89,36.23,0,706
41,F,Soltero,Técnico,1999.43,Empleado,26,1,5,2,2187.83,56.07,1,30,3,0,0.0,1,13232.8,60,Consolidacion,9.12,11.03,0,726
45,M,Casado,Universitario,5593.05,Independiente,29,10,0,1,17357.76,5.88,0,0,2,0,0.0,0,15488.96,60,Negocio,25.86,4.62,0,820
67,F,Soltero,Secundaria,4961.5,Independiente,0,53,6,1,20816.1,5.53,2,90,2,0,0.0,0,18284.34,60,Vehiculo,34.96,6.14,1,670
41,F,Casado,Técnico,5200.23,Empleado,2,47,5,2,14608.17,15.67,0,0,2,0,0.0,0,22515.26,24,Consumo,23.41,18.04,1,683
40,M,Soltero,Técnico,4679.81,Empleado,19,11,1,5,4198.6,49.73,0,0,2,0,0.0,0,4950.64,48,Vivienda,7.48,2.2,0,734
46,F,Casado,Universitario,12668.38,Empleado,51,85,1,1,35878.48,4.72,1,90,5,0,0.0,1,14347.65,24,Vivienda,23.6,4.72,0,813
25,M,Soltero,Técnico,4906.2,Empleado,54,74,2,2,12894.96,17.76,1,120,1,0,0.0,1,10251.33,24,Educacion,21.9,8.71,0,783
18,F,Divorciado,Secundaria,8158.69,Empleado,19,23,1,1,27739.96,31.67,0,0,3,0,0.0,0,17680.81,36,Vivienda,28.33,6.02,0,818
35,M,Casado,Técnico,10693.31,Empleado,21,54,3,1,24735.38,34.17,0,0,0,1,82074.7,1,1992.81,36,Negocio,19.28,0.52,0,814
56,M,Soltero,Posgrado,4936.99,Empleado,30,31,6,1,17510.66,60.43,1,120,2,1,53793.07,0,15574.73,24,Vivienda,29.56,13.14,0,753
58,M,Casado,Universitario,3931.11,Desempleado,0,35,5,2,13582.59,16.7,1,60,4,1,87342.6,1,22560.16,12,Vivienda,28.79,47.82,0,767
18,M,Soltero,Secundaria,45169.97,Empleado,30,206,4,0,163540.84,27.55,0,0,3,1,212431.12,1,9170.19,48,Vehiculo,30.17,0.42,0,838
49,M,Soltero,Universitario,12479.7,Empleado,17,80,1,3,45296.92,38.72,1,60,1,1,30000.0,0,3448.58,36,Vehiculo,30.25,0.77,0,779
18,M,Soltero,Técnico,3481.41,Empleado,14,45,3,0,5142.8,32.97,2,60,1,1,130681.63,1,5801.52,48,Vehiculo,12.31,3.47,0,781
46,F,Viudo,Universitario,6883.48,Independiente,96,144,4,0,31776.83,15.61,2,60,1,1,118949.93,1,5809.7,60,Vivienda,38.47,1.41,0,817
45,M,Soltero,Técnico,5151.71,Empleado,122,180,6,3,11351.78,22.77,2,30,2,0,0.0,1,11579.85,72,Consumo,18.36,3.12,0,833
18,M,Casado,Universitario,7255.84,Empleado,15,80,3,0,18818.17,18.99,0,0,2,0,0.0,1,8135.14,48,Consumo,21.61,2.34,0,836
55,M,Soltero,Técnico,6698.39,Empleado,193,71,3,1,18879.88,48.53,1,60,2,0,0.0,1,5948.94,12,Educacion,23.49,7.4,0,842
66,F,Soltero,Universitario,800.0,Independiente,54,61,1,2,8462.36,19.99,1,90,0,0,0.0,0,13632.14,36,Negocio,88.15,47.33,1,591
39,M,Soltero,Universitario,1383.39,Empleado,32,15,2,1,2587.7,14.92,0,0,3,1,39113.14,0,4359.82,48,Consolidacion,15.59,6.57,0,771
42,F,Divorciado,Universitario,5671.77,Empleado,1,36,3,2,3402.59,26.5,0,0,3,1,111415.31,1,4389.68,48,Vivienda,5.0,1.61,0,803
62,M,Soltero,Técnico,7385.64,Independiente,13,20,3,1,50081.72,27.15,0,0,4,0,0.0,0,6759.38,36,Negocio,56.51,2.54,0,783
23,F,Divorciado,Técnico,3198.38,Empleado,98,61,4,2,15798.02,1.37,0,0,0,0,0.0,0,15215.55,36,Educacion,41.16,13.21,0,850
23,M,Casado,Secundaria,2685.04,Desempleado,0,99,1,1,2996.91,23.07,0,0,0,0,0.0,1,8707.83,24,Vivienda,9.3,13.51,0,816
27,M,Casado,Secundaria,1796.3,Empleado,92,36,3,0,5298.54,3.36,1,60,3,0,0.0,1,10322.4,72,Vehiculo,24.58,7.98,0,820
40,F,Viudo,Técnico,844.2,Empleado,13,12,4,0,3724.16,13.92,1,90,3,1,130524.58,0,8613.27,72,Vehiculo,36.76,14.17,1,627
